"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"40","@EnterprisingA If HomePod couldn‚Äôt pull an Apple Watch fit and finish, it‚Äôd be an expensive me-too. I‚Äôm quite curious what they‚Äôre up to",FALSE,0,"EnterprisingA",2017-12-11 22:27:29,FALSE,"940339418904309762","940347333312696321","70751191","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itraor",0,FALSE,FALSE,NA,NA
"41","RT @iPhonefanclubs: Apple in 2018: Five questions we need to ask - CNET https://t.co/Wyk1ApgVHj",FALSE,0,NA,2017-12-11 22:27:01,FALSE,NA,"940347214135812096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shoeray",2,TRUE,FALSE,NA,NA
"42","Just after HomePod delay... Ì†æÌ¥îÌ†ΩÌπèÌ†ºÌøª https://t.co/SJLQJKtXm3",FALSE,1,NA,2017-12-11 22:26:00,FALSE,NA,"940346959814049792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apple_observer",0,FALSE,FALSE,NA,NA
"43","Want to #win a one the first Apple #HomePod? @Gleamapp is giving one away to a lucky winner. Go enter Ì†ΩÌ±â https://t.co/cI9jABu3K6",FALSE,0,NA,2017-12-11 22:25:31,FALSE,NA,"940346836618944512",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","SeeFreeTV",0,FALSE,FALSE,NA,NA
"44","RT @appleinsider: After #Apple's #HomePod delay, @Google's $399 #HomeMax speaker goes on sale https://t.co/iZyJvVOGdl https://t.co/bSKc7Zdl‚Ä¶",FALSE,0,NA,2017-12-11 22:21:27,FALSE,NA,"940345812160274432",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","Tinykitty1994",6,TRUE,FALSE,NA,NA
"45","Why is Apple buying Shazam? This is potentially one of the most exciting #takeover deals of 2018. ¬£300m is a potent‚Ä¶ https://t.co/O8HTh7h36S",FALSE,2,NA,2017-12-11 22:13:27,TRUE,NA,"940343802274951168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simonbailie",0,FALSE,FALSE,NA,NA
"46","RT @macworld: Apple and Shazam: It‚Äôs not just about identifying songs. https://t.co/rOdQq3Pp5r https://t.co/atXK9tEvf2",FALSE,0,NA,2017-12-11 22:09:57,FALSE,NA,"940342919692775424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shoeray",12,TRUE,FALSE,NA,NA
"47","Want to #win a one the first Apple #HomePod? @Gleamapp is giving one away to a lucky winner. Go enter Ì†ΩÌ±â https://t.co/IV72edue6U",FALSE,0,NA,2017-12-11 22:07:21,FALSE,NA,"940342265397915648",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","cupofkona",0,FALSE,FALSE,NA,NA
"48","RT @scarey102: I wrote about why #Apple might want to acquire #Shazam, apart from the massive discount of course: https://t.co/za1xIaAWst t‚Ä¶",FALSE,0,NA,2017-12-11 22:06:55,FALSE,NA,"940342157159944194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LwangaMundo",3,TRUE,FALSE,NA,NA
"49","#TECH #INNOVATION Google's Home Max smart speaker is now available for $399 - Home Max is Google's competitor to Ap‚Ä¶ https://t.co/bRpRTmxmQb",FALSE,2,NA,2017-12-11 22:01:20,TRUE,NA,"940340752789458944",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jdbrown239",1,FALSE,FALSE,NA,NA
